Offset 005B65: arquivo1 = 60 | arquivo2 = 17
Offset 005B66: arquivo1 = 6A | arquivo2 = 6E
Offset 005B68: arquivo1 = 78 | arquivo2 = 0C
Offset 005B6A: arquivo1 = 2D | arquivo2 = 5F
Offset 005B6B: arquivo1 = 1A | arquivo2 = 68
Offset 005B6C: arquivo1 = 72 | arquivo2 = 76
Offset 005B6D: arquivo1 = B0 | arquivo2 = C2
Offset 005B6E: arquivo1 = 88 | arquivo2 = 8F
Offset 005B70: arquivo1 = 82 | arquivo2 = F0
Offset 005B71: arquivo1 = D2 | arquivo2 = D1
Offset 005B72: arquivo1 = 6D | arquivo2 = 1E
Offset 005B73: arquivo1 = A9 | arquivo2 = DB
Offset 005B74: arquivo1 = 5D | arquivo2 = 50
Offset 005B76: arquivo1 = 67 | arquivo2 = 63
Offset 005B77: arquivo1 = 32 | arquivo2 = 34
Offset 005B78: arquivo1 = 91 | arquivo2 = E6
Offset 005B79: arquivo1 = 6E | arquivo2 = 6B
Offset 005B7A: arquivo1 = 1A | arquivo2 = 6E
Offset 005B7B: arquivo1 = 63 | arquivo2 = 11
Offset 005B7C: arquivo1 = 9D | arquivo2 = 98
Offset 005B7D: arquivo1 = 55 | arquivo2 = 57
Offset 005B7E: arquivo1 = 58 | arquivo2 = 5C
Offset 005B7F: arquivo1 = 93 | arquivo2 = 92
Offset 005B80: arquivo1 = 3E | arquivo2 = 3F
Offset 005B81: arquivo1 = C3 | arquivo2 = B1
Offset 005B82: arquivo1 = D9 | arquivo2 = AC
Offset 005B83: arquivo1 = 45 | arquivo2 = 37
Offset 005B84: arquivo1 = D8 | arquivo2 = DC
Offset 005B85: arquivo1 = B6 | arquivo2 = C5
Offset 005B86: arquivo1 = 02 | arquivo2 = 06
Offset 005B87: arquivo1 = 88 | arquivo2 = 89
Offset 005B89: arquivo1 = 91 | arquivo2 = 96
Offset 005B8A: arquivo1 = 07 | arquivo2 = 71
Offset 005B8B: arquivo1 = D0 | arquivo2 = A2
Offset 005B8C: arquivo1 = 28 | arquivo2 = 2C
Offset 005B8D: arquivo1 = 71 | arquivo2 = 07
Offset 005B8E: arquivo1 = 34 | arquivo2 = 33
Offset 005B90: arquivo1 = 6C | arquivo2 = 1E
Offset 005B91: arquivo1 = 09 | arquivo2 = 0B
Offset 005B93: arquivo1 = ED | arquivo2 = 9D
Offset 005B94: arquivo1 = B5 | arquivo2 = C5
Offset 005B95: arquivo1 = B3 | arquivo2 = C6
Offset 005B96: arquivo1 = 92 | arquivo2 = 90
Offset 005B97: arquivo1 = BF | arquivo2 = CA
Offset 005B98: arquivo1 = A4 | arquivo2 = A3
Offset 005B99: arquivo1 = 1D | arquivo2 = 18
Offset 005B9A: arquivo1 = 33 | arquivo2 = 32
Offset 005B9B: arquivo1 = 89 | arquivo2 = FB
Offset 005B9C: arquivo1 = 9F | arquivo2 = 9B
Offset 005B9D: arquivo1 = 9F | arquivo2 = E8
Offset 005B9E: arquivo1 = 32 | arquivo2 = 36
Offset 005B9F: arquivo1 = BE | arquivo2 = BF
Offset 005BA0: arquivo1 = 0F | arquivo2 = 0B
Offset 005BA1: arquivo1 = 7A | arquivo2 = 7B
Offset 005BA2: arquivo1 = D5 | arquivo2 = D7
Offset 005BA3: arquivo1 = 00 | arquivo2 = 72
Offset 005BA4: arquivo1 = 21 | arquivo2 = 24
Offset 005BA5: arquivo1 = DE | arquivo2 = DA
Offset 005BA6: arquivo1 = 88 | arquivo2 = 8C
Offset 005BA8: arquivo1 = 88 | arquivo2 = FC
Offset 005BA9: arquivo1 = 5F | arquivo2 = 5E
Offset 005BAA: arquivo1 = 73 | arquivo2 = 70
Offset 005BAB: arquivo1 = 57 | arquivo2 = 25
Offset 005BAC: arquivo1 = 1B | arquivo2 = 1E
Offset 005BAD: arquivo1 = B8 | arquivo2 = BB
Offset 005BAE: arquivo1 = 2D | arquivo2 = 2A
Offset 005BB0: arquivo1 = 00 | arquivo2 = 72
Offset 005BB1: arquivo1 = 85 | arquivo2 = 87
Offset 005BB2: arquivo1 = B9 | arquivo2 = BD
Offset 005BB3: arquivo1 = 60 | arquivo2 = 16
Offset 005BB4: arquivo1 = 08 | arquivo2 = 78
Offset 005BB5: arquivo1 = B9 | arquivo2 = BF
Offset 005BB6: arquivo1 = AA | arquivo2 = AE
Offset 005BB7: arquivo1 = 95 | arquivo2 = E0
Offset 005BB8: arquivo1 = 26 | arquivo2 = 56
Offset 005BB9: arquivo1 = E1 | arquivo2 = E4
Offset 005BBA: arquivo1 = C8 | arquivo2 = CD
Offset 005BBB: arquivo1 = 2A | arquivo2 = 58
Offset 005BBC: arquivo1 = F0 | arquivo2 = F4
Offset 005BBD: arquivo1 = D9 | arquivo2 = AA
Offset 005BBE: arquivo1 = 59 | arquivo2 = 5D
Offset 005BBF: arquivo1 = 56 | arquivo2 = 57
Offset 005BC0: arquivo1 = 7F | arquivo2 = 7B
Offset 005BC1: arquivo1 = D2 | arquivo2 = D3
Offset 005BC2: arquivo1 = 2C | arquivo2 = 2A
Offset 005BC3: arquivo1 = BC | arquivo2 = CE
Offset 005BC4: arquivo1 = A6 | arquivo2 = A3
Offset 005BC6: arquivo1 = 74 | arquivo2 = 70
Offset 005BC8: arquivo1 = EB | arquivo2 = 9F
Offset 005BC9: arquivo1 = 4F | arquivo2 = 4E
Offset 005BCA: arquivo1 = BC | arquivo2 = BB
Offset 005BCB: arquivo1 = 25 | arquivo2 = 57
Offset 005BCC: arquivo1 = FC | arquivo2 = F9
Offset 005BCD: arquivo1 = FB | arquivo2 = FC
Offset 005BCE: arquivo1 = 86 | arquivo2 = 87
Offset 005BD0: arquivo1 = 52 | arquivo2 = 20
Offset 005BD1: arquivo1 = BC | arquivo2 = B1
Offset 005BD2: arquivo1 = 59 | arquivo2 = 51
Offset 005BD3: arquivo1 = 3D | arquivo2 = 4F
Offset 005BD4: arquivo1 = 2D | arquivo2 = 28
Offset 005BD5: arquivo1 = 10 | arquivo2 = 19
Offset 005BD6: arquivo1 = FB | arquivo2 = 8E
Offset 005BD8: arquivo1 = F5 | arquivo2 = 81
Offset 005BD9: arquivo1 = 47 | arquivo2 = 33
Offset 005BDA: arquivo1 = 02 | arquivo2 = 0B
Offset 005BDB: arquivo1 = C1 | arquivo2 = B3
Offset 005BDC: arquivo1 = C8 | arquivo2 = CD
Offset 005BDD: arquivo1 = 9B | arquivo2 = 96
Offset 005BDE: arquivo1 = BB | arquivo2 = CE
Offset 005BE0: arquivo1 = 95 | arquivo2 = E6
Offset 005BE2: arquivo1 = B0 | arquivo2 = C1
Offset 005BE3: arquivo1 = 29 | arquivo2 = 5B
Offset 005BE4: arquivo1 = 03 | arquivo2 = 06
Offset 005BE5: arquivo1 = 60 | arquivo2 = 11
Offset 005BE8: arquivo1 = 7E | arquivo2 = 0C
Offset 005BE9: arquivo1 = 8F | arquivo2 = 8A
Offset 005BEA: arquivo1 = 2D | arquivo2 = 5F
Offset 005BEB: arquivo1 = 1A | arquivo2 = 68
Offset 005BEC: arquivo1 = 73 | arquivo2 = 76
Offset 005BED: arquivo1 = B0 | arquivo2 = C2
Offset 005BF0: arquivo1 = 82 | arquivo2 = F0
Offset 005BF1: arquivo1 = D5 | arquivo2 = D0
Offset 005BF2: arquivo1 = 6D | arquivo2 = 1E
Offset 005BF3: arquivo1 = A9 | arquivo2 = DB
Offset 005BF4: arquivo1 = 5C | arquivo2 = 59
Offset 005BF5: arquivo1 = 2F | arquivo2 = 5C
Offset 005BF7: arquivo1 = 30 | arquivo2 = 34
Offset 005BF9: arquivo1 = 6F | arquivo2 = 6A
Offset 005BFA: arquivo1 = 1A | arquivo2 = 6E
Offset 005BFB: arquivo1 = 63 | arquivo2 = 11
Offset 005BFC: arquivo1 = 9C | arquivo2 = 99
Offset 005BFD: arquivo1 = 55 | arquivo2 = 21
Offset 005BFE: arquivo1 = 58 | arquivo2 = 59
Offset 005C00: arquivo1 = 4D | arquivo2 = 3F
Offset 005C01: arquivo1 = B4 | arquivo2 = B0
Offset 005C02: arquivo1 = D9 | arquivo2 = AC
Offset 005C03: arquivo1 = 45 | arquivo2 = 37
Offset 005C04: arquivo1 = D9 | arquivo2 = DC
Offset 005C05: arquivo1 = B6 | arquivo2 = C3
Offset 005C08: arquivo1 = 44 | arquivo2 = 36
Offset 005C09: arquivo1 = 92 | arquivo2 = 97
Offset 005C0A: arquivo1 = 07 | arquivo2 = 71
Offset 005C0B: arquivo1 = D0 | arquivo2 = A2
Offset 005C0C: arquivo1 = 29 | arquivo2 = 2C
Offset 005C0D: arquivo1 = 71 | arquivo2 = 07
Offset 005C10: arquivo1 = 6C | arquivo2 = 1E
Offset 005C11: arquivo1 = 0E | arquivo2 = 08
Offset 005C13: arquivo1 = ED | arquivo2 = 9F
Offset 005C14: arquivo1 = B6 | arquivo2 = B0
Offset 005C18: arquivo1 = D1 | arquivo2 = A3
Offset 005C19: arquivo1 = 1D | arquivo2 = 1B
Offset 005C1A: arquivo1 = 33 | arquivo2 = 32
Offset 005C1B: arquivo1 = 89 | arquivo2 = FB
Offset 005C1C: arquivo1 = 9C | arquivo2 = 9A
Offset 005C1D: arquivo1 = 9F | arquivo2 = 9E
Offset 005C20: arquivo1 = 79 | arquivo2 = 0B
Offset 005C21: arquivo1 = 7E | arquivo2 = 78
Offset 005C22: arquivo1 = D5 | arquivo2 = D7
Offset 005C23: arquivo1 = 00 | arquivo2 = 72
Offset 005C24: arquivo1 = 22 | arquivo2 = 24
Offset 005C25: arquivo1 = DE | arquivo2 = DC
Offset 005C28: arquivo1 = 8E | arquivo2 = FC
Offset 005C29: arquivo1 = 5B | arquivo2 = 5D
Offset 005C2A: arquivo1 = 73 | arquivo2 = 70
Offset 005C2B: arquivo1 = 57 | arquivo2 = 25
Offset 005C2C: arquivo1 = 18 | arquivo2 = 1E
Offset 005C2D: arquivo1 = B8 | arquivo2 = BB
Offset 005C30: arquivo1 = 00 | arquivo2 = 72
Offset 005C31: arquivo1 = 82 | arquivo2 = 84
Offset 005C32: arquivo1 = B9 | arquivo2 = BD
Offset 005C33: arquivo1 = 60 | arquivo2 = 12
Offset 005C34: arquivo1 = 0B | arquivo2 = 0D
Offset 005C35: arquivo1 = B9 | arquivo2 = BD
Offset 005C38: arquivo1 = 24 | arquivo2 = 56
Offset 005C39: arquivo1 = E1 | arquivo2 = E7
Offset 005C3A: arquivo1 = C8 | arquivo2 = CD
Offset 005C3B: arquivo1 = 2A | arquivo2 = 58
Offset 005C3C: arquivo1 = F3 | arquivo2 = F5
Offset 005C3D: arquivo1 = D9 | arquivo2 = DC
Offset 005C40: arquivo1 = 09 | arquivo2 = 7B
Offset 005C41: arquivo1 = D6 | arquivo2 = D0
Offset 005C42: arquivo1 = 2C | arquivo2 = 2A
Offset 005C43: arquivo1 = BC | arquivo2 = CE
Offset 005C44: arquivo1 = A5 | arquivo2 = A7
Offset 005C45: arquivo1 = 7E | arquivo2 = 0A
Offset 005C47: arquivo1 = 36 | arquivo2 = 32
Offset 005C49: arquivo1 = 4B | arquivo2 = 4D
Offset 005C4A: arquivo1 = BC | arquivo2 = BB
Offset 005C4B: arquivo1 = 25 | arquivo2 = 57
Offset 005C4C: arquivo1 = FF | arquivo2 = FD
Offset 005C4D: arquivo1 = FB | arquivo2 = 8E
Offset 005C4F: arquivo1 = 62 | arquivo2 = 66
Offset 005C51: arquivo1 = B4 | arquivo2 = B2
Offset 005C52: arquivo1 = 59 | arquivo2 = 51
Offset 005C53: arquivo1 = 3D | arquivo2 = 4F
Offset 005C54: arquivo1 = 2E | arquivo2 = 28
Offset 005C55: arquivo1 = 10 | arquivo2 = 18
Offset 005C58: arquivo1 = F3 | arquivo2 = 81
Offset 005C59: arquivo1 = 36 | arquivo2 = 30
Offset 005C5A: arquivo1 = 02 | arquivo2 = 0B
Offset 005C5B: arquivo1 = C1 | arquivo2 = B3
Offset 005C5C: arquivo1 = CB | arquivo2 = CD
Offset 005C5D: arquivo1 = 9B | arquivo2 = 92
Offset 005C60: arquivo1 = 94 | arquivo2 = E6
Offset 005C61: arquivo1 = 6E | arquivo2 = 68
Offset 005C62: arquivo1 = B0 | arquivo2 = C1
Offset 005C63: arquivo1 = 29 | arquivo2 = 5B
Offset 005C64: arquivo1 = 00 | arquivo2 = 06
Offset 005C65: arquivo1 = 60 | arquivo2 = 11
Offset 005C66: arquivo1 = 6A | arquivo2 = 6B
Offset 005C68: arquivo1 = 7E | arquivo2 = 0C
Offset 005C69: arquivo1 = 8E | arquivo2 = 89
Offset 005C6A: arquivo1 = 2D | arquivo2 = 5F
Offset 005C6B: arquivo1 = 1A | arquivo2 = 68
Offset 005C6C: arquivo1 = 70 | arquivo2 = 76
Offset 005C6D: arquivo1 = B0 | arquivo2 = C2
Offset 005C6E: arquivo1 = 88 | arquivo2 = 89
Offset 005C70: arquivo1 = 82 | arquivo2 = F0
Offset 005C71: arquivo1 = D4 | arquivo2 = D3
Offset 005C72: arquivo1 = 6D | arquivo2 = 1E
Offset 005C73: arquivo1 = A9 | arquivo2 = DB
Offset 005C74: arquivo1 = 5F | arquivo2 = 59
Offset 005C75: arquivo1 = 2F | arquivo2 = 5D
Offset 005C76: arquivo1 = 67 | arquivo2 = 63
Offset 005C78: arquivo1 = 95 | arquivo2 = E6
Offset 005C79: arquivo1 = 6B | arquivo2 = 69
Offset 005C7A: arquivo1 = 1A | arquivo2 = 6E
Offset 005C7B: arquivo1 = 63 | arquivo2 = 19
Offset 005C7C: arquivo1 = 9F | arquivo2 = 99
Offset 005C7D: arquivo1 = 55 | arquivo2 = 52
Offset 005C7E: arquivo1 = 58 | arquivo2 = 5C
Offset 005C7F: arquivo1 = 90 | arquivo2 = 92
Offset 005C80: arquivo1 = 4D | arquivo2 = 3F
Offset 005C81: arquivo1 = BD | arquivo2 = B3
Offset 005C82: arquivo1 = D9 | arquivo2 = AC
Offset 005C83: arquivo1 = 45 | arquivo2 = 37
Offset 005C84: arquivo1 = DA | arquivo2 = DC
Offset 005C85: arquivo1 = B6 | arquivo2 = C2
Offset 005C86: arquivo1 = 02 | arquivo2 = 07
Offset 005C88: arquivo1 = 45 | arquivo2 = 36
Offset 005C89: arquivo1 = 97 | arquivo2 = 94
Offset 005C8A: arquivo1 = 07 | arquivo2 = 71
Offset 005C8B: arquivo1 = D0 | arquivo2 = A7
Offset 005C8C: arquivo1 = 2A | arquivo2 = 2C
Offset 005C8D: arquivo1 = 71 | arquivo2 = 00
Offset 005C8E: arquivo1 = 35 | arquivo2 = 3C
Offset 005C8F: arquivo1 = 18 | arquivo2 = 1C
Offset 005C90: arquivo1 = 6B | arquivo2 = 1E
Offset 005C91: arquivo1 = 7B | arquivo2 = 09
Offset 005C93: arquivo1 = ED | arquivo2 = 9F
Offset 005C94: arquivo1 = B7 | arquivo2 = B0
Offset 005C96: arquivo1 = 90 | arquivo2 = 97
Offset 005C98: arquivo1 = D1 | arquivo2 = A3
Offset 005C9A: arquivo1 = 33 | arquivo2 = 32
Offset 005C9B: arquivo1 = 89 | arquivo2 = F3
Offset 005C9C: arquivo1 = 9D | arquivo2 = 99
Offset 005C9D: arquivo1 = 9F | arquivo2 = 9C
Offset 005C9E: arquivo1 = 3A | arquivo2 = 32
Offset 005C9F: arquivo1 = BC | arquivo2 = BF
Offset 005CA0: arquivo1 = 7B | arquivo2 = 0B
Offset 005CA1: arquivo1 = 7E | arquivo2 = 79
Offset 005CA2: arquivo1 = D5 | arquivo2 = D7
Offset 005CA3: arquivo1 = 00 | arquivo2 = 72
Offset 005CA4: arquivo1 = 23 | arquivo2 = 25
Offset 005CA5: arquivo1 = DE | arquivo2 = AA
Offset 005CA6: arquivo1 = 88 | arquivo2 = 8C
Offset 005CA7: arquivo1 = D3 | arquivo2 = D2
Offset 005CA8: arquivo1 = F8 | arquivo2 = FC
Offset 005CA9: arquivo1 = 5F | arquivo2 = 5C
Offset 005CAA: arquivo1 = 73 | arquivo2 = 70
Offset 005CAB: arquivo1 = 57 | arquivo2 = 25
Offset 005CAC: arquivo1 = 19 | arquivo2 = 1E
Offset 005CAD: arquivo1 = B8 | arquivo2 = BD
Offset 005CAE: arquivo1 = 2D | arquivo2 = 29
Offset 005CB0: arquivo1 = 06 | arquivo2 = 72
Offset 005CB1: arquivo1 = 86 | arquivo2 = 85
Offset 005CB2: arquivo1 = B9 | arquivo2 = BD
Offset 005CB3: arquivo1 = 60 | arquivo2 = 12
Offset 005CB4: arquivo1 = 0A | arquivo2 = 0D
Offset 005CB5: arquivo1 = B9 | arquivo2 = BD
Offset 005CB6: arquivo1 = AE | arquivo2 = A9
Offset 005CB8: arquivo1 = 24 | arquivo2 = 56
Offset 005CBA: arquivo1 = C8 | arquivo2 = CD
Offset 005CBB: arquivo1 = 2A | arquivo2 = 58
Offset 005CBC: arquivo1 = F2 | arquivo2 = F4
Offset 005CBD: arquivo1 = D9 | arquivo2 = D5
Offset 005CBF: arquivo1 = 56 | arquivo2 = 57
Offset 005CC0: arquivo1 = 00 | arquivo2 = 7B
Offset 005CC1: arquivo1 = D6 | arquivo2 = D1
Offset 005CC2: arquivo1 = 2C | arquivo2 = 2A
Offset 005CC3: arquivo1 = BC | arquivo2 = CE
Offset 005CC4: arquivo1 = A4 | arquivo2 = A2
Offset 005CC5: arquivo1 = 7E | arquivo2 = 0E
Offset 005CC6: arquivo1 = 74 | arquivo2 = 70
Offset 005CC7: arquivo1 = 33 | arquivo2 = 32
Offset 005CC8: arquivo1 = 9B | arquivo2 = 9F
Offset 005CC9: arquivo1 = 4F | arquivo2 = 4C
Offset 005CCA: arquivo1 = BC | arquivo2 = BB
Offset 005CCB: arquivo1 = 25 | arquivo2 = 57
Offset 005CCC: arquivo1 = FE | arquivo2 = F9
Offset 005CCD: arquivo1 = FB | arquivo2 = FA
Offset 005CCE: arquivo1 = 86 | arquivo2 = 82
Offset 005CD0: arquivo1 = 54 | arquivo2 = 20
Offset 005CD1: arquivo1 = B0 | arquivo2 = B3
Offset 005CD2: arquivo1 = 59 | arquivo2 = 51
Offset 005CD3: arquivo1 = 3D | arquivo2 = 4F
Offset 005CD4: arquivo1 = 2F | arquivo2 = 28
Offset 005CD5: arquivo1 = 10 | arquivo2 = 18
Offset 005CD6: arquivo1 = FB | arquivo2 = FC
Offset 005CD8: arquivo1 = F3 | arquivo2 = 81
Offset 005CDA: arquivo1 = 02 | arquivo2 = 0B
Offset 005CDB: arquivo1 = C1 | arquivo2 = B3
Offset 005CDC: arquivo1 = CA | arquivo2 = C4
Offset 005CDD: arquivo1 = 9B | arquivo2 = E1
Offset 005CDE: arquivo1 = BB | arquivo2 = BF
Offset 005CDF: arquivo1 = A3 | arquivo2 = AA
Offset 005CE0: arquivo1 = E7 | arquivo2 = E6
Offset 005CE1: arquivo1 = 6A | arquivo2 = 69
Offset 005CE2: arquivo1 = B0 | arquivo2 = C1
Offset 005CE3: arquivo1 = 29 | arquivo2 = 5B
Offset 005CE4: arquivo1 = 01 | arquivo2 = 07
Offset 005CE5: arquivo1 = 60 | arquivo2 = 67
Offset 005CE6: arquivo1 = 6A | arquivo2 = 6E
Offset 005CE7: arquivo1 = B3 | arquivo2 = B2
Offset 005CE8: arquivo1 = 08 | arquivo2 = 0C
Offset 005CE9: arquivo1 = 8B | arquivo2 = 88
Offset 005CEA: arquivo1 = 2D | arquivo2 = 5F
Offset 005CEB: arquivo1 = 1A | arquivo2 = 68
Offset 005CEC: arquivo1 = 71 | arquivo2 = 76
Offset 005CED: arquivo1 = B0 | arquivo2 = C4
Offset 005CEE: arquivo1 = 88 | arquivo2 = 8C
Offset 005CF0: arquivo1 = 84 | arquivo2 = F0
Offset 005CF1: arquivo1 = D1 | arquivo2 = D2
Offset 005CF2: arquivo1 = 6D | arquivo2 = 1E
Offset 005CF3: arquivo1 = A9 | arquivo2 = DB
Offset 005CF4: arquivo1 = 5E | arquivo2 = 59
Offset 005CF5: arquivo1 = 2F | arquivo2 = 5C
Offset 005CF6: arquivo1 = 67 | arquivo2 = 60
Offset 005CF8: arquivo1 = 94 | arquivo2 = E6
Offset 005CFA: arquivo1 = 1A | arquivo2 = 6E
Offset 005CFB: arquivo1 = 63 | arquivo2 = 13
Offset 005CFC: arquivo1 = 9E | arquivo2 = EC
Offset 005CFD: arquivo1 = 55 | arquivo2 = 54
Offset 005CFE: arquivo1 = 5A | arquivo2 = 58
Offset 005CFF: arquivo1 = E7 | arquivo2 = 92
Offset 005D00: arquivo1 = 38 | arquivo2 = 3F
Offset 005D01: arquivo1 = B5 | arquivo2 = B2
Offset 005D02: arquivo1 = D9 | arquivo2 = AC
Offset 005D03: arquivo1 = 45 | arquivo2 = 37
Offset 005D04: arquivo1 = DB | arquivo2 = DD
Offset 005D05: arquivo1 = B6 | arquivo2 = B5
Offset 005D06: arquivo1 = 02 | arquivo2 = 06
Offset 005D07: arquivo1 = 88 | arquivo2 = 89
Offset 005D08: arquivo1 = 32 | arquivo2 = 36
Offset 005D09: arquivo1 = 96 | arquivo2 = 95
Offset 005D0A: arquivo1 = 07 | arquivo2 = 71
Offset 005D0B: arquivo1 = D0 | arquivo2 = A2
Offset 005D0C: arquivo1 = 2B | arquivo2 = 2C
Offset 005D0D: arquivo1 = 71 | arquivo2 = 01
Offset 005D0E: arquivo1 = 34 | arquivo2 = 30
Offset 005D10: arquivo1 = 6A | arquivo2 = 1E
Offset 005D11: arquivo1 = 0A | arquivo2 = 06
Offset 005D13: arquivo1 = ED | arquivo2 = 9F
Offset 005D14: arquivo1 = B8 | arquivo2 = B0
Offset 005D16: arquivo1 = 90 | arquivo2 = 97
Offset 005D18: arquivo1 = D1 | arquivo2 = A3
Offset 005D19: arquivo1 = 1A | arquivo2 = 15
Offset 005D1A: arquivo1 = 33 | arquivo2 = 32
Offset 005D1B: arquivo1 = 89 | arquivo2 = FF
Offset 005D1C: arquivo1 = 92 | arquivo2 = EF
Offset 005D1D: arquivo1 = 9F | arquivo2 = 9C
Offset 005D1E: arquivo1 = 36 | arquivo2 = 32
Offset 005D1F: arquivo1 = CA | arquivo2 = BF
Offset 005D20: arquivo1 = 7B | arquivo2 = 0B
Offset 005D21: arquivo1 = 7E | arquivo2 = 76
Offset 005D22: arquivo1 = D5 | arquivo2 = D7
Offset 005D23: arquivo1 = 00 | arquivo2 = 72
Offset 005D24: arquivo1 = 2C | arquivo2 = 25
Offset 005D25: arquivo1 = DE | arquivo2 = AA
Offset 005D26: arquivo1 = 88 | arquivo2 = 8C
Offset 005D27: arquivo1 = D3 | arquivo2 = D2
Offset 005D28: arquivo1 = F8 | arquivo2 = FC
Offset 005D29: arquivo1 = 5F | arquivo2 = 53
Offset 005D2A: arquivo1 = 73 | arquivo2 = 70
Offset 005D2B: arquivo1 = 57 | arquivo2 = 25
Offset 005D2C: arquivo1 = 16 | arquivo2 = 1E
Offset 005D2D: arquivo1 = B8 | arquivo2 = BD
Offset 005D2E: arquivo1 = 2D | arquivo2 = 29
Offset 005D30: arquivo1 = 06 | arquivo2 = 72
Offset 005D31: arquivo1 = 86 | arquivo2 = 8A
Offset 005D32: arquivo1 = B9 | arquivo2 = BD
Offset 005D33: arquivo1 = 60 | arquivo2 = 12
Offset 005D34: arquivo1 = 05 | arquivo2 = 0D
Offset 005D35: arquivo1 = B9 | arquivo2 = BC
Offset 005D36: arquivo1 = AE | arquivo2 = AF
Offset 005D38: arquivo1 = 25 | arquivo2 = 56
Offset 005D39: arquivo1 = E0 | arquivo2 = E9
Offset 005D3A: arquivo1 = C8 | arquivo2 = CD
Offset 005D3B: arquivo1 = 2A | arquivo2 = 58
Offset 005D3C: arquivo1 = FD | arquivo2 = F5
Offset 005D3D: arquivo1 = D9 | arquivo2 = DD
Offset 005D3E: arquivo1 = 59 | arquivo2 = 2C
Offset 005D40: arquivo1 = 08 | arquivo2 = 7B
Offset 005D41: arquivo1 = A3 | arquivo2 = DE
Offset 005D42: arquivo1 = 2C | arquivo2 = 2A
Offset 005D43: arquivo1 = BC | arquivo2 = CE
Offset 005D44: arquivo1 = AB | arquivo2 = A3
Offset 005D45: arquivo1 = 7E | arquivo2 = 7C
Offset 005D46: arquivo1 = 74 | arquivo2 = 01
Offset 005D48: arquivo1 = E8 | arquivo2 = 9F
Offset 005D49: arquivo1 = 3A | arquivo2 = 43
Offset 005D4A: arquivo1 = BC | arquivo2 = BB
Offset 005D4B: arquivo1 = 25 | arquivo2 = 57
Offset 005D4C: arquivo1 = F1 | arquivo2 = F9
Offset 005D4D: arquivo1 = FB | arquivo2 = FC
Offset 005D50: arquivo1 = 52 | arquivo2 = 20
Offset 005D51: arquivo1 = B4 | arquivo2 = BC
Offset 005D52: arquivo1 = 59 | arquivo2 = 51
Offset 005D53: arquivo1 = 3D | arquivo2 = 4F
Offset 005D54: arquivo1 = 20 | arquivo2 = 28
Offset 005D55: arquivo1 = 10 | arquivo2 = 18
Offset 005D58: arquivo1 = F3 | arquivo2 = 81
Offset 005D59: arquivo1 = 36 | arquivo2 = 3E
Offset 005D5A: arquivo1 = 02 | arquivo2 = 0B
Offset 005D5B: arquivo1 = C1 | arquivo2 = B3
Offset 005D5C: arquivo1 = C5 | arquivo2 = CD
Offset 005D5D: arquivo1 = 9B | arquivo2 = 92
Offset 005D60: arquivo1 = 94 | arquivo2 = E6
Offset 005D61: arquivo1 = 6E | arquivo2 = 66
Offset 005D62: arquivo1 = B0 | arquivo2 = C1
Offset 005D63: arquivo1 = 29 | arquivo2 = 5B
Offset 005D64: arquivo1 = 0E | arquivo2 = 06
Offset 005D65: arquivo1 = 60 | arquivo2 = 11
Offset 005D68: arquivo1 = 7E | arquivo2 = 0C
Offset 005D69: arquivo1 = 8F | arquivo2 = 87
Offset 005D6A: arquivo1 = 2D | arquivo2 = 5F
Offset 005D6B: arquivo1 = 1A | arquivo2 = 68
Offset 005D6C: arquivo1 = 7E | arquivo2 = 76
Offset 005D6D: arquivo1 = B0 | arquivo2 = C2
Offset 005D70: arquivo1 = 82 | arquivo2 = F0
Offset 005D71: arquivo1 = D5 | arquivo2 = DD
Offset 005D72: arquivo1 = 6D | arquivo2 = 1E
Offset 005D73: arquivo1 = A9 | arquivo2 = DB
Offset 005D74: arquivo1 = 51 | arquivo2 = 59
Offset 005D75: arquivo1 = 2F | arquivo2 = 5C
Offset 005D78: arquivo1 = 94 | arquivo2 = E6
Offset 005D79: arquivo1 = 6F | arquivo2 = 67
Offset 005D7A: arquivo1 = 1A | arquivo2 = 6E
Offset 005D7B: arquivo1 = 63 | arquivo2 = 11
Offset 005D7C: arquivo1 = 91 | arquivo2 = 99
Offset 005D7D: arquivo1 = 55 | arquivo2 = 21
Offset 005D80: arquivo1 = 4D | arquivo2 = 3F
Offset 005D81: arquivo1 = B5 | arquivo2 = BD
Offset 005D82: arquivo1 = D9 | arquivo2 = AC
Offset 005D83: arquivo1 = 45 | arquivo2 = 37
Offset 005D84: arquivo1 = D4 | arquivo2 = DC
Offset 005D85: arquivo1 = B6 | arquivo2 = C3
Offset 005D88: arquivo1 = 44 | arquivo2 = 36
Offset 005D89: arquivo1 = 92 | arquivo2 = 9A
Offset 005D8A: arquivo1 = 07 | arquivo2 = 71
Offset 005D8B: arquivo1 = D0 | arquivo2 = A2
Offset 005D8C: arquivo1 = 24 | arquivo2 = 2C
Offset 005D8D: arquivo1 = 71 | arquivo2 = 07
Offset 005D90: arquivo1 = 6C | arquivo2 = 1E
Offset 005D91: arquivo1 = 0E | arquivo2 = 07
Offset 005D93: arquivo1 = ED | arquivo2 = 9F
Offset 005D94: arquivo1 = B9 | arquivo2 = B0
Offset 005D98: arquivo1 = D1 | arquivo2 = A3
Offset 005D99: arquivo1 = 1D | arquivo2 = 14
Offset 005D9A: arquivo1 = 33 | arquivo2 = 32
